,id,time,value,hisvalue,dayrate
0,0.0,2017-07-19,3.2466,3.6366,0.78%
1,1.0,2017-07-18,3.2214,3.6114,0.40%
2,2.0,2017-07-17,3.2086,3.5986,-1.22%
3,3.0,2017-07-14,3.2481,3.6381,0.44%
4,4.0,2017-07-13,3.2340,3.6240,-0.06%
5,5.0,2017-07-12,3.2360,3.6260,-0.82%
6,6.0,2017-07-11,3.2629,3.6529,0.76%
7,7.0,2017-07-10,3.2383,3.6283,-0.45%
8,8.0,2017-07-07,3.2530,3.6430,-0.53%
9,9.0,2017-07-06,3.2704,3.6604,-0.41%
10,10.0,2017-07-05,3.2840,3.6740,0.53%
11,11.0,2017-07-04,3.2668,3.6568,-1.13%
12,12.0,2017-07-03,3.3041,3.6941,-0.96%
13,13.0,2017-06-30,3.3362,3.7262,0.22%
14,14.0,2017-06-29,3.3288,3.7188,0.02%
15,15.0,2017-06-28,3.3283,3.7183,-1.42%
16,16.0,2017-06-27,3.3762,3.7662,0.04%
17,17.0,2017-06-26,3.3749,3.7649,1.14%
18,18.0,2017-06-23,3.3369,3.7269,0.79%
19,19.0,2017-06-22,3.3106,3.7006,-0.63%
20,20.0,2017-06-21,3.3317,3.7217,1.73%
21,21.0,2017-06-20,3.2752,3.6652,-0.38%
22,22.0,2017-06-19,3.2878,3.6778,0.75%
23,23.0,2017-06-16,3.2634,3.6534,-0.10%
24,24.0,2017-06-15,3.2666,3.6566,-0.50%
25,25.0,2017-06-14,3.2830,3.6730,-1.06%
26,26.0,2017-06-13,3.3181,3.7081,0.13%
27,27.0,2017-06-12,3.3139,3.7039,0.48%
28,28.0,2017-06-09,3.2981,3.6881,-0.01%
29,29.0,2017-06-08,3.6485,3.6885,1.06%
30,30.0,2017-06-07,3.6104,3.6504,1.19%
31,31.0,2017-06-06,3.5680,3.6080,1.00%
32,32.0,2017-06-05,3.5326,3.5726,-0.37%
33,33.0,2017-06-02,3.5456,3.5856,-0.32%
34,34.0,2017-06-01,3.5570,3.5970,0.29%
35,35.0,2017-05-31,3.5466,3.5866,0.27%
36,36.0,2017-05-26,3.5369,3.5769,0.18%
37,37.0,2017-05-25,3.5306,3.5706,-0.31%
38,38.0,2017-05-24,3.5416,3.5816,-0.53%
39,39.0,2017-05-23,3.5606,3.6006,0.55%
40,40.0,2017-05-22,3.5410,3.5810,0.16%
41,41.0,2017-05-19,3.5352,3.5752,1.08%
42,42.0,2017-05-18,3.4974,3.5374,-0.29%
43,43.0,2017-05-17,3.5075,3.5475,-1.16%
44,44.0,2017-05-16,3.5485,3.5885,1.89%
45,45.0,2017-05-15,3.4827,3.5227,0.91%
46,46.0,2017-05-12,3.4512,3.4912,0.42%
47,47.0,2017-05-11,3.4368,3.4768,1.43%
48,48.0,2017-05-10,3.3885,3.4285,-0.24%
49,49.0,2017-05-09,3.3965,3.4365,0.06%
50,50.0,2017-05-08,3.3945,3.4345,-1.17%
51,51.0,2017-05-05,3.4347,3.4747,0.01%
52,52.0,2017-05-04,3.4343,3.4743,-0.27%
53,53.0,2017-05-03,3.4436,3.4836,0.13%
54,54.0,2017-05-02,3.4390,3.4790,0.80%
55,55.0,2017-04-28,3.4117,3.4517,-0.74%
56,56.0,2017-04-27,3.4372,3.4772,0.07%
57,57.0,2017-04-26,3.4349,3.4749,-0.65%
58,58.0,2017-04-25,3.4572,3.4972,1.46%
59,59.0,2017-04-24,3.4074,3.4474,-0.42%
60,60.0,2017-04-21,3.4217,3.4617,-0.60%
61,61.0,2017-04-20,3.4424,3.4824,1.44%
62,62.0,2017-04-19,3.3937,3.4337,-0.11%
63,63.0,2017-04-18,3.3973,3.4373,1.66%
64,64.0,2017-04-17,3.3419,3.3819,0.50%
65,65.0,2017-04-14,3.3252,3.3652,-0.88%
66,66.0,2017-04-13,3.3548,3.3948,1.29%
67,67.0,2017-04-12,3.3121,3.3521,1.08%
68,68.0,2017-04-11,3.2766,3.3166,-0.42%
69,69.0,2017-04-10,3.2903,3.3303,-0.89%
70,70.0,2017-04-07,3.3200,3.3600,0.05%
71,71.0,2017-04-06,3.3184,3.3584,0.11%
72,72.0,2017-04-05,3.3146,3.3546,0.57%
73,73.0,2017-03-31,3.2958,3.3358,0.66%
74,74.0,2017-03-30,3.2743,3.3143,-0.63%
75,75.0,2017-03-29,3.2951,3.3351,0.16%
76,76.0,2017-03-28,3.2899,3.3299,0.09%
77,77.0,2017-03-27,3.2868,3.3268,-1.18%
78,78.0,2017-03-24,3.3259,3.3659,0.35%
79,79.0,2017-03-23,3.3144,3.3544,-0.33%
80,80.0,2017-03-22,3.3254,3.3654,0.92%
81,81.0,2017-03-21,3.2951,3.3351,1.56%
82,82.0,2017-03-20,3.2445,3.2845,0.51%
83,83.0,2017-03-17,3.2281,3.2681,-0.23%
84,84.0,2017-03-16,3.2355,3.2755,-0.05%
85,85.0,2017-03-15,3.2370,3.2770,0.77%
86,86.0,2017-03-14,3.2123,3.2523,-0.27%
87,87.0,2017-03-13,3.2211,3.2611,1.13%
88,88.0,2017-03-10,3.1851,3.2251,0.47%
89,89.0,2017-03-09,3.1701,3.2101,-0.32%
90,90.0,2017-03-08,3.1803,3.2203,-0.33%
91,91.0,2017-03-07,3.1909,3.2309,1.06%
92,92.0,2017-03-06,3.1573,3.1973,1.29%
93,93.0,2017-03-03,3.1172,3.1572,0.54%
94,94.0,2017-03-02,3.1005,3.1405,-0.59%
95,95.0,2017-03-01,3.1190,3.1590,0.06%
96,96.0,2017-02-28,3.1171,3.1571,0.50%
97,97.0,2017-02-27,3.1017,3.1417,-1.55%
98,98.0,2017-02-24,3.1506,3.1906,0.15%
99,99.0,2017-02-23,3.1459,3.1859,0.14%
100,100.0,2017-02-22,3.1415,3.1815,0.59%
101,101.0,2017-02-21,3.1230,3.1630,0.06%
102,102.0,2017-02-20,3.1211,3.1611,2.39%
103,103.0,2017-02-17,3.0483,3.0883,0.55%
104,104.0,2017-02-16,3.0316,3.0716,0.35%
105,105.0,2017-02-15,3.0209,3.0609,-0.12%
106,106.0,2017-02-14,3.0244,3.0644,-0.02%
107,107.0,2017-02-13,3.0251,3.0651,1.34%
108,108.0,2017-02-10,2.9851,3.0251,-0.16%
109,109.0,2017-02-09,2.9899,3.0299,0.64%
110,110.0,2017-02-08,2.9708,3.0108,0.33%
111,111.0,2017-02-07,2.9610,3.0010,-0.29%
112,112.0,2017-02-06,2.9697,3.0097,0.52%
113,113.0,2017-02-03,2.9543,2.9943,-0.45%
114,114.0,2017-01-26,2.9676,3.0076,-0.14%
115,115.0,2017-01-25,2.9718,3.0118,0.10%
116,116.0,2017-01-24,2.9688,3.0088,0.12%
117,117.0,2017-01-23,2.9652,3.0052,-0.04%
118,118.0,2017-01-20,2.9664,3.0064,0.75%
119,119.0,2017-01-19,2.9443,2.9843,-0.06%
120,120.0,2017-01-18,2.9462,2.9862,0.93%
121,121.0,2017-01-17,2.9190,2.9590,0.57%
122,122.0,2017-01-16,2.9026,2.9426,-0.43%
123,123.0,2017-01-13,2.9150,2.9550,-0.05%
124,124.0,2017-01-12,2.9165,2.9565,-0.77%
125,125.0,2017-01-11,2.9392,2.9792,-1.13%
126,126.0,2017-01-10,2.9729,3.0129,0.05%
127,127.0,2017-01-09,2.9714,3.0114,0.37%
128,128.0,2017-01-06,2.9605,3.0005,0.07%
129,129.0,2017-01-05,2.9585,2.9985,-0.46%
130,130.0,2017-01-04,2.9722,3.0122,1.57%
131,131.0,2017-01-03,2.9263,2.9663,0.87%
132,132.0,2016-12-31,2.9008,2.9408,-0.01%
133,133.0,2016-12-30,2.9010,2.9410,0.82%
134,134.0,2016-12-29,2.8774,2.9174,-0.15%
135,135.0,2016-12-28,2.8818,2.9218,-0.08%
136,136.0,2016-12-27,2.8840,2.9240,0.35%
137,137.0,2016-12-26,2.8738,2.9138,0.03%
138,138.0,2016-12-23,2.8728,2.9128,-0.88%
139,139.0,2016-12-22,2.8984,2.9384,-0.57%
140,140.0,2016-12-21,2.9151,2.9551,0.80%
141,141.0,2016-12-20,2.8919,2.9319,-0.45%
142,142.0,2016-12-19,2.9050,2.9450,-0.31%
143,143.0,2016-12-16,2.9139,2.9539,0.62%
144,144.0,2016-12-15,2.8960,2.9360,-0.66%
145,145.0,2016-12-14,2.9152,2.9552,-0.98%
146,146.0,2016-12-13,2.9441,2.9841,0.65%
147,147.0,2016-12-12,2.9252,2.9652,-2.34%
148,148.0,2016-12-09,2.9953,3.0353,-0.09%
149,149.0,2016-12-08,2.9981,3.0381,0.40%
150,150.0,2016-12-07,2.9862,3.0262,0.13%
151,151.0,2016-12-06,2.9822,3.0222,0.69%
152,152.0,2016-12-05,2.9617,3.0017,-0.73%
153,153.0,2016-12-02,2.9836,3.0236,-0.88%
154,154.0,2016-12-01,3.0102,3.0502,0.08%
155,155.0,2016-11-30,3.0079,3.0479,-1.20%
156,156.0,2016-11-29,3.0443,3.0843,1.45%
157,157.0,2016-11-28,3.0007,3.0407,0.51%
158,158.0,2016-11-25,2.9854,3.0254,0.24%
159,159.0,2016-11-24,2.9784,3.0184,0.37%
160,160.0,2016-11-23,2.9674,3.0074,0.45%
161,161.0,2016-11-22,2.9541,2.9941,0.16%
162,162.0,2016-11-21,2.9494,2.9894,0.03%
163,163.0,2016-11-18,2.9486,2.9886,-0.40%
164,164.0,2016-11-17,2.9603,3.0003,0.28%
165,165.0,2016-11-16,2.9520,2.9920,-0.23%
166,166.0,2016-11-15,2.9589,2.9989,0.90%
167,167.0,2016-11-14,2.9325,2.9725,-0.70%
168,168.0,2016-11-11,2.9533,2.9933,-0.51%
169,169.0,2016-11-10,2.9685,3.0085,0.77%
170,170.0,2016-11-09,2.9458,2.9858,-0.47%
171,171.0,2016-11-08,2.9598,2.9998,0.87%
172,172.0,2016-11-07,2.9343,2.9743,-0.39%
173,173.0,2016-11-04,2.9457,2.9857,-0.63%
174,174.0,2016-11-03,2.9644,3.0044,0.32%
175,175.0,2016-11-02,2.9550,2.9950,-0.66%
176,176.0,2016-11-01,2.9747,3.0147,0.81%
177,177.0,2016-10-31,2.9509,2.9909,-0.25%
178,178.0,2016-10-28,2.9583,2.9983,-0.37%
179,179.0,2016-10-27,2.9692,3.0092,-0.33%
180,180.0,2016-10-26,2.9790,3.0190,0.26%
181,181.0,2016-10-25,2.9713,3.0113,1.33%
182,182.0,2016-10-24,2.9322,2.9722,0.41%
183,183.0,2016-10-21,2.9201,2.9601,-0.56%
184,184.0,2016-10-20,2.9366,2.9766,-0.18%
185,185.0,2016-10-19,2.9420,2.9820,-0.41%
186,186.0,2016-10-18,2.9542,2.9942,1.01%
187,187.0,2016-10-17,2.9246,2.9646,-0.50%
188,188.0,2016-10-14,2.9393,2.9793,-0.27%
189,189.0,2016-10-13,2.9473,2.9873,-0.49%
190,190.0,2016-10-12,2.9619,3.0019,-0.24%
191,191.0,2016-10-11,2.9689,3.0089,0.08%
192,192.0,2016-10-10,2.9666,3.0066,0.94%
193,193.0,2016-09-30,2.9390,2.9790,1.15%
194,194.0,2016-09-29,2.9056,2.9456,0.42%
195,195.0,2016-09-28,2.8935,2.9335,-0.12%
196,196.0,2016-09-27,2.8969,2.9369,0.69%
197,197.0,2016-09-26,2.8770,2.9170,-1.50%
198,198.0,2016-09-23,2.9208,2.9608,-0.10%
199,199.0,2016-09-22,2.9236,2.9636,0.69%
200,200.0,2016-09-21,2.9037,2.9437,0.29%
201,201.0,2016-09-20,2.8953,2.9353,-0.07%
202,202.0,2016-09-19,2.8972,2.9372,0.85%
203,203.0,2016-09-14,2.8729,2.9129,-0.62%
204,204.0,2016-09-13,2.8909,2.9309,0.46%
205,205.0,2016-09-12,2.8777,2.9177,-2.18%
206,206.0,2016-09-09,2.9419,2.9819,-0.55%
207,207.0,2016-09-08,2.9583,2.9983,-0.08%
208,208.0,2016-09-07,2.9606,3.0006,-0.27%
209,209.0,2016-09-06,2.9685,3.0085,0.68%
210,210.0,2016-09-05,2.9485,2.9885,0.43%
211,211.0,2016-09-02,2.9360,2.9760,-0.37%
212,212.0,2016-09-01,2.9468,2.9868,-0.40%
213,213.0,2016-08-31,2.9586,2.9986,0.40%
214,214.0,2016-08-30,2.9467,2.9867,0.03%
215,215.0,2016-08-29,2.9459,2.9859,0.15%
216,216.0,2016-08-26,2.9416,2.9816,-0.02%
217,217.0,2016-08-25,2.9423,2.9823,-0.70%
218,218.0,2016-08-24,2.9631,3.0031,-0.69%
219,219.0,2016-08-23,2.9836,3.0236,0.22%
220,220.0,2016-08-22,2.9771,3.0171,-0.17%
221,221.0,2016-08-19,2.9822,3.0222,-0.42%
222,222.0,2016-08-18,2.9949,3.0349,-0.46%
223,223.0,2016-08-17,3.0087,3.0487,-0.10%
224,224.0,2016-08-16,3.0117,3.0517,-0.12%
225,225.0,2016-08-15,3.0152,3.0552,2.22%
226,226.0,2016-08-12,2.9498,2.9898,0.25%
227,227.0,2016-08-11,2.9423,2.9823,0.10%
228,228.0,2016-08-10,2.9395,2.9795,-0.10%
229,229.0,2016-08-09,2.9424,2.9824,0.92%
230,230.0,2016-08-08,2.9155,2.9555,0.58%
231,231.0,2016-08-05,2.8988,2.9388,-1.06%
232,232.0,2016-08-04,2.9300,2.9700,-0.48%
233,233.0,2016-08-03,2.9440,2.9840,0.44%
234,234.0,2016-08-02,2.9310,2.9710,-0.31%
235,235.0,2016-08-01,2.9401,2.9801,-1.78%
236,236.0,2016-07-29,2.9935,3.0335,0.58%
237,237.0,2016-07-28,2.9762,3.0162,2.19%
238,238.0,2016-07-27,2.9125,2.9525,-1.27%
239,239.0,2016-07-26,2.9500,2.9900,2.07%
240,240.0,2016-07-25,2.8902,2.9302,0.43%
241,241.0,2016-07-22,2.8779,2.9179,-1.82%
242,242.0,2016-07-21,2.9311,2.9711,0.68%
243,243.0,2016-07-20,2.9112,2.9512,-0.12%
244,244.0,2016-07-19,2.9147,2.9547,-1.59%
245,245.0,2016-07-18,2.9617,3.0017,-0.03%
246,246.0,2016-07-15,2.9627,3.0027,1.18%
247,247.0,2016-07-14,2.9282,2.9682,-0.33%
248,248.0,2016-07-13,2.9378,2.9778,-0.98%
249,249.0,2016-07-12,2.9670,3.0070,2.87%
250,250.0,2016-07-11,2.8843,2.9243,1.25%
251,251.0,2016-07-08,2.8487,2.8887,0.07%
252,252.0,2016-07-07,2.8467,2.8867,-0.21%
253,253.0,2016-07-06,2.8528,2.8928,2.41%
254,254.0,2016-07-05,2.7857,2.8257,0.27%
255,255.0,2016-07-04,2.7781,2.8181,0.99%
256,256.0,2016-07-01,2.7508,2.7908,-0.01%
257,257.0,2016-06-30,2.7511,2.7911,0.32%
258,258.0,2016-06-29,2.7424,2.7824,0.16%
259,259.0,2016-06-28,2.7380,2.7780,0.11%
260,260.0,2016-06-27,2.7351,2.7751,2.31%
261,261.0,2016-06-24,2.6733,2.7133,-0.92%
262,262.0,2016-06-23,2.6980,2.7380,-0.44%
263,263.0,2016-06-22,2.7100,2.7500,0.85%
264,264.0,2016-06-21,2.6872,2.7272,-0.94%
265,265.0,2016-06-20,2.7126,2.7526,0.13%
266,266.0,2016-06-17,2.7090,2.7490,1.61%
267,267.0,2016-06-16,2.6660,2.7060,-0.33%
268,268.0,2016-06-15,2.6747,2.7147,1.95%
269,269.0,2016-06-14,2.6235,2.6635,1.41%
270,270.0,2016-06-13,2.5870,2.6270,-2.39%
271,271.0,2016-06-08,2.6504,2.6904,-0.87%
272,272.0,2016-06-07,2.6736,2.7136,0.21%
273,273.0,2016-06-06,2.6680,2.7080,0.60%
274,274.0,2016-06-03,2.6520,2.6920,2.26%
275,275.0,2016-06-02,2.5933,2.6333,0.17%
276,276.0,2016-06-01,2.5888,2.6288,0.14%
277,277.0,2016-05-31,2.5851,2.6251,2.78%
278,278.0,2016-05-30,2.5151,2.5551,0.14%
279,279.0,2016-05-27,2.5115,2.5515,0.13%
280,280.0,2016-05-26,2.5082,2.5482,0.16%
281,281.0,2016-05-25,2.5042,2.5442,-0.64%
282,282.0,2016-05-24,2.5204,2.5604,-1.12%
283,283.0,2016-05-23,2.5490,2.5890,0.37%
284,284.0,2016-05-20,2.5396,2.5796,0.81%
285,285.0,2016-05-19,2.5191,2.5591,-0.21%
286,286.0,2016-05-18,2.5245,2.5645,-1.34%
287,287.0,2016-05-17,2.5588,2.5988,-0.91%
288,288.0,2016-05-16,2.5824,2.6224,0.83%
289,289.0,2016-05-13,2.5611,2.6011,-0.59%
290,290.0,2016-05-12,2.5763,2.6163,-0.06%
291,291.0,2016-05-11,2.5779,2.6179,2.26%
292,292.0,2016-05-10,2.5210,2.5610,0.55%
293,293.0,2016-05-09,2.5072,2.5472,-0.59%
294,294.0,2016-05-06,2.5221,2.5621,-2.01%
295,295.0,2016-05-05,2.5739,2.6139,-0.21%
296,296.0,2016-05-04,2.5792,2.6192,-0.30%
297,297.0,2016-05-03,2.5870,2.6270,3.53%
298,298.0,2016-04-29,2.4988,2.5388,0.75%
299,299.0,2016-04-28,2.4802,2.5202,0.08%
300,300.0,2016-04-27,2.4783,2.5183,0.02%
301,301.0,2016-04-26,2.4779,2.5179,0.58%
302,302.0,2016-04-25,2.4635,2.5035,0.08%
303,303.0,2016-04-22,2.4616,2.5016,1.08%
304,304.0,2016-04-21,2.4353,2.4753,-0.30%
305,305.0,2016-04-20,2.4426,2.4826,-2.00%
306,306.0,2016-04-19,2.4924,2.5324,0.47%
307,307.0,2016-04-18,2.4807,2.5207,-1.18%
308,308.0,2016-04-15,2.5102,2.5502,-0.21%
309,309.0,2016-04-14,2.5156,2.5556,0.59%
310,310.0,2016-04-13,2.5009,2.5409,0.48%
311,311.0,2016-04-12,2.4890,2.5290,-0.45%
312,312.0,2016-04-11,2.5003,2.5403,0.54%
313,313.0,2016-04-08,2.4868,2.5268,-0.70%
314,314.0,2016-04-07,2.5043,2.5443,-1.51%
315,315.0,2016-04-06,2.5426,2.5826,0.65%
316,316.0,2016-04-05,2.5263,2.5663,0.98%
317,317.0,2016-04-01,2.5019,2.5419,-0.48%
318,318.0,2016-03-31,2.5139,2.5539,0.30%
319,319.0,2016-03-30,2.5064,2.5464,1.70%
320,320.0,2016-03-29,2.4644,2.5044,-1.07%
321,321.0,2016-03-28,2.4911,2.5311,0.87%
322,322.0,2016-03-25,2.4697,2.5097,0.85%
323,323.0,2016-03-24,2.4489,2.4889,0.02%
324,324.0,2016-03-23,2.4485,2.4885,-0.24%
325,325.0,2016-03-22,2.4543,2.4943,0.09%
326,326.0,2016-03-21,2.4522,2.4922,1.16%
327,327.0,2016-03-18,2.4242,2.4642,1.41%
328,328.0,2016-03-17,2.3904,2.4304,1.53%
329,329.0,2016-03-16,2.3543,2.3943,-0.65%
330,330.0,2016-03-15,2.3696,2.4096,-0.02%
331,331.0,2016-03-14,2.3700,2.4100,1.50%
332,332.0,2016-03-11,2.3350,2.3750,-0.13%
333,333.0,2016-03-10,2.3381,2.3781,-0.46%
334,334.0,2016-03-09,2.3488,2.3888,-0.84%
335,335.0,2016-03-08,2.3688,2.4088,-0.63%
336,336.0,2016-03-07,2.3839,2.4239,0.90%
337,337.0,2016-03-04,2.3627,2.4027,0.87%
338,338.0,2016-03-03,2.3424,2.3824,0.08%
339,339.0,2016-03-02,2.3405,2.3805,4.14%
340,340.0,2016-03-01,2.2474,2.2874,1.62%
341,341.0,2016-02-29,2.2116,2.2516,-3.01%
342,342.0,2016-02-26,2.2802,2.3202,1.30%
343,343.0,2016-02-25,2.2509,2.2909,-5.42%
344,344.0,2016-02-24,2.3799,2.4199,0.48%
345,345.0,2016-02-23,2.3685,2.4085,-0.29%
346,346.0,2016-02-22,2.3754,2.4154,2.23%
347,347.0,2016-02-19,2.3236,2.3636,-0.14%
348,348.0,2016-02-18,2.3269,2.3669,-0.50%
349,349.0,2016-02-17,2.3385,2.3785,0.41%
350,350.0,2016-02-16,2.3290,2.3690,2.66%
351,351.0,2016-02-15,2.2686,2.3086,-0.76%
352,352.0,2016-02-05,2.2859,2.3259,-0.55%
353,353.0,2016-02-04,2.2985,2.3385,0.58%
354,354.0,2016-02-03,2.2852,2.3252,-0.53%
355,355.0,2016-02-02,2.2973,2.3373,2.15%
356,356.0,2016-02-01,2.2489,2.2889,-0.20%
357,357.0,2016-01-29,2.2534,2.2934,2.83%
358,358.0,2016-01-28,2.1913,2.2313,-1.27%
359,359.0,2016-01-27,2.2194,2.2594,-0.24%
360,360.0,2016-01-26,2.2248,2.2648,-4.43%
361,361.0,2016-01-25,2.3279,2.3679,0.83%
362,362.0,2016-01-22,2.3087,2.3487,0.85%
363,363.0,2016-01-21,2.2893,2.3293,-2.64%
364,364.0,2016-01-20,2.3513,2.3913,-1.80%
365,365.0,2016-01-19,2.3943,2.4343,2.91%
366,366.0,2016-01-18,2.3265,2.3665,0.15%
367,367.0,2016-01-15,2.3231,2.3631,-2.97%
368,368.0,2016-01-14,2.3941,2.4341,1.84%
369,369.0,2016-01-13,2.3508,2.3908,-0.88%
370,370.0,2016-01-12,2.3716,2.4116,0.48%
371,371.0,2016-01-11,2.3603,2.4003,-4.33%
372,372.0,2016-01-08,2.4670,2.5070,1.93%
373,373.0,2016-01-07,2.4203,2.4603,-6.26%
374,374.0,2016-01-06,2.5818,2.6218,1.41%
375,375.0,2016-01-05,2.5459,2.5859,1.23%
376,376.0,2016-01-04,2.5149,2.5549,-6.11%
377,377.0,2015-12-31,2.6786,2.7186,-0.74%
378,378.0,2015-12-30,2.6985,2.7385,0.28%
379,379.0,2015-12-29,2.6909,2.7309,1.57%
380,380.0,2015-12-28,2.6493,2.6893,-2.30%
381,381.0,2015-12-25,2.7118,2.7518,-0.14%
382,382.0,2015-12-24,2.7157,2.7557,-0.67%
383,383.0,2015-12-23,2.7341,2.7741,-0.85%
384,384.0,2015-12-22,2.7574,2.7974,-0.05%
385,385.0,2015-12-21,2.7589,2.7989,4.37%
386,386.0,2015-12-18,2.6433,2.6833,0.36%
387,387.0,2015-12-17,2.6338,2.6738,1.35%
388,388.0,2015-12-16,2.5988,2.6388,-0.88%
389,389.0,2015-12-15,2.6219,2.6619,0.46%
390,390.0,2015-12-14,2.6099,2.6499,1.12%
391,391.0,2015-12-11,2.5811,2.6211,0.58%
392,392.0,2015-12-10,2.5662,2.6062,-0.28%
393,393.0,2015-12-09,2.5734,2.6134,0.25%
394,394.0,2015-12-08,2.5671,2.6071,-1.70%
395,395.0,2015-12-07,2.6116,2.6516,0.57%
396,396.0,2015-12-04,2.5967,2.6367,-1.00%
397,397.0,2015-12-03,2.6228,2.6628,0.11%
398,398.0,2015-12-02,2.6200,2.6600,2.38%
399,399.0,2015-12-01,2.5592,2.5992,0.95%
400,400.0,2015-11-30,2.5350,2.5750,0.34%
401,401.0,2015-11-27,2.5264,2.5664,-3.59%
402,402.0,2015-11-26,2.6206,2.6606,-0.16%
403,403.0,2015-11-25,2.6247,2.6647,0.49%
404,404.0,2015-11-24,2.6120,2.6520,-0.24%
405,405.0,2015-11-23,2.6184,2.6584,-0.79%
406,406.0,2015-11-20,2.6392,2.6792,-0.05%
407,407.0,2015-11-19,2.6404,2.6804,0.89%
408,408.0,2015-11-18,2.6170,2.6570,-0.98%
409,409.0,2015-11-17,2.6429,2.6829,-0.13%
410,410.0,2015-11-16,2.6464,2.6864,0.04%
411,411.0,2015-11-13,2.6453,2.6853,-0.90%
412,412.0,2015-11-12,2.6694,2.7094,-0.36%
413,413.0,2015-11-11,2.6790,2.7190,0.07%
414,414.0,2015-11-10,2.6771,2.7171,-0.51%
415,415.0,2015-11-09,2.6907,2.7307,-0.10%
416,416.0,2015-11-06,2.6933,2.7333,0.79%
417,417.0,2015-11-05,2.6721,2.7121,0.67%
418,418.0,2015-11-04,2.6542,2.6942,3.29%
419,419.0,2015-11-03,2.5696,2.6096,-0.61%
420,420.0,2015-11-02,2.5853,2.6253,-0.62%
421,421.0,2015-10-30,2.6015,2.6415,0.68%
422,422.0,2015-10-29,2.5839,2.6239,1.17%
423,423.0,2015-10-28,2.5539,2.5939,-1.17%
424,424.0,2015-10-27,2.5842,2.6242,0.50%
425,425.0,2015-10-26,2.5714,2.6114,1.25%
426,426.0,2015-10-23,2.5397,2.5797,2.08%
427,427.0,2015-10-22,2.4880,2.5280,1.98%
428,428.0,2015-10-21,2.4396,2.4796,-4.82%
429,429.0,2015-10-20,2.5631,2.6031,0.15%
430,430.0,2015-10-19,2.5593,2.5993,0.41%
431,431.0,2015-10-16,2.5488,2.5888,1.03%
432,432.0,2015-10-15,2.5228,2.5628,1.62%
433,433.0,2015-10-14,2.4826,2.5226,-1.46%
434,434.0,2015-10-13,2.5193,2.5593,0.48%
435,435.0,2015-10-12,2.5073,2.5473,2.33%
436,436.0,2015-10-09,2.4502,2.4902,0.43%
437,437.0,2015-10-08,2.4398,2.4798,2.59%
438,438.0,2015-09-30,2.3781,2.4181,0.73%
439,439.0,2015-09-29,2.3608,2.4008,-0.50%
440,440.0,2015-09-28,2.3726,2.4126,0.93%
441,441.0,2015-09-25,2.3508,2.3908,-1.41%
442,442.0,2015-09-24,2.3843,2.4243,0.50%
443,443.0,2015-09-23,2.3724,2.4124,-1.59%
444,444.0,2015-09-22,2.4107,2.4507,0.18%
445,445.0,2015-09-21,2.4063,2.4463,1.78%
446,446.0,2015-09-18,2.3643,2.4043,0.89%
447,447.0,2015-09-17,2.3434,2.3834,-2.35%
448,448.0,2015-09-16,2.3997,2.4397,4.53%
449,449.0,2015-09-15,2.2957,2.3357,-2.17%
450,450.0,2015-09-14,2.3467,2.3867,-1.68%
451,451.0,2015-09-11,2.3868,2.4268,-1.27%
452,452.0,2015-09-10,2.4175,2.4575,-1.46%
453,453.0,2015-09-09,2.4532,2.4932,0.98%
454,454.0,2015-09-08,2.4295,2.4695,2.19%
455,455.0,2015-09-07,2.3774,2.4174,-2.38%
456,456.0,2015-09-02,2.4353,2.4753,1.21%
457,457.0,2015-09-01,2.4062,2.4462,-2.06%
458,458.0,2015-08-31,2.4567,2.4967,-0.79%
459,459.0,2015-08-28,2.4763,2.5163,1.88%
460,460.0,2015-08-27,2.4307,2.4707,4.82%
461,461.0,2015-08-26,2.3189,2.3589,3.10%
462,462.0,2015-08-25,2.2492,2.2892,-2.85%
463,463.0,2015-08-24,2.3151,2.3551,-6.95%
464,464.0,2015-08-21,2.4880,2.5280,-3.77%
465,465.0,2015-08-20,2.5855,2.6255,-2.49%
466,466.0,2015-08-19,2.6514,2.6914,1.24%
467,467.0,2015-08-18,2.6189,2.6589,-4.85%
468,468.0,2015-08-17,2.7524,2.7924,0.47%
469,469.0,2015-08-14,2.7396,2.7796,0.08%
470,470.0,2015-08-13,2.7375,2.7775,0.59%
471,471.0,2015-08-12,2.7215,2.7615,-1.62%
472,472.0,2015-08-11,2.7662,2.8062,-0.58%
473,473.0,2015-08-10,2.7822,2.8222,2.35%
474,474.0,2015-08-07,2.7184,2.7584,0.82%
475,475.0,2015-08-06,2.6964,2.7364,-0.02%
476,476.0,2015-08-05,2.6970,2.7370,-1.67%
477,477.0,2015-08-04,2.7428,2.7828,1.56%
478,478.0,2015-08-03,2.7008,2.7408,2.02%
479,479.0,2015-07-31,2.6472,2.6872,1.13%
480,480.0,2015-07-30,2.6176,2.6576,-1.82%
481,481.0,2015-07-29,2.6662,2.7062,1.65%
482,482.0,2015-07-28,2.6230,2.6630,1.62%
483,483.0,2015-07-27,2.5812,2.6212,-6.91%
484,484.0,2015-07-24,2.7729,2.8129,-1.06%
485,485.0,2015-07-23,2.8025,2.8425,0.79%
486,486.0,2015-07-22,2.7806,2.8206,0.01%
487,487.0,2015-07-21,2.7803,2.8203,0.03%
488,488.0,2015-07-20,2.7795,2.8195,-0.85%
489,489.0,2015-07-17,2.8032,2.8432,2.95%
490,490.0,2015-07-16,2.7228,2.7628,1.24%
